-5.53155	-10.8334
-5.30224	-7.8739
-4.97332	-8.1877
-4.55804	-9.01583
-5.89032	-8.57737
-4.41538	-9.44905
-4.34685	-12.831
8.17031	-14.6192
7.45224	-16.4743
8.54833	-15.0759
9.45784	-19.2337
8.83045	-18.3387
0.947898	-12.2994
-0.938586	-12.6664
1.85302	-14.6108
3.05446	-17.6408
5.83054	-16.9351
6.91743	-19.4002
5.43451	-21.6181
0.24768	-15.0688
0.633755	-18.4043
5.17651	-14.6873
2.17252	-19.9841
-0.646473	-11.3382
3.56943	-7.66867
4.74631	-10.3669
-2.349	-16.6609
-2.38869	-24.2992
5.299	-11.5324
-0.488038	-16.5718
-1.12138	-16.1849
-0.629198	-14.3235
2.11316	-6.89296
2.93543	-5.07526
5.93259	-2.13648
3.27201	-8.41815
-2.73025	-10.1944
9.60642	-6.63091
-5.84979	-11.5552
-7.3938	-8.02102
-7.81891	-8.9935
-6.59172	-9.65939
2.16275	-6.9697
5.29438	-10.5467
1.16882	-8.52177
-6.73852	-14.5002
-4.00725	-10.1676
-1.13453	-7.32872
2.38556	-7.33586
-6.79018	-8.01929
-1.76889	-17.9714
-7.86513	-12.0074
-3.58838	-7.96823
-4.84137	-0.903494
-10.9203	-7.22153
-10.2283	-10.4352
-14.6013	-8.47775
-14.3885	-2.48055
-9.47651	-8.24324
-11.3052	-12.4787
0.420231	-5.71773
-8.7873	-14.4553
-0.671909	-19.0428
-2.21809	-14.746
-7.3615	-13.0447
-3.0912	-11.2838
-5.99616	-0.0112568
-6.91246	-6.98853
-7.94784	-8.91895
2.9907	-6.86404
-1.42191	-6.52857
-7.30138	-9.324
0.757432	-10.7422
2.2695	-12.0746
2.08016	-2.78069
-2.36888	-12.1362
3.91479	-11.535
4.77427	-19.9572
5.4499	-21.3551
4.21582	-19.759
4.07796	-20.7375
-2.80076	-18.4769
-10.1821	-15.1268
-10.436	-15.5351
-2.8021	-19.7293
0.616981	-16.4889
4.03233	-20.7909
4.64588	-17.1067
4.86434	-14.503
2.4925	-7.79646
0.971685	-5.34106
5.29807	-10.7984
3.55531	-3.2553
-4.16067	-8.6789
3.58405	-5.86304
0.311312	-0.349048
3.26396	-2.84224
-8.77807	-15.8073
-5.04199	-12.0777
0.807066	-4.79152
3.78619	2.08978
-2.88794	1.2849
-3.11822	-6.50835
-2.93319	-3.74981
2.01968	-1.97192
0.817324	-6.72097
0.0901451	-11.2529
-7.34124	-13.6552
-3.30302	-11.9448
3.94385	-0.763125
0.48257	-8.40039
-2.97706	-11.3149
-1.90954	-9.44628
-0.189773	-7.95322
-3.25085	-7.29974
-2.63051	-8.4648
-0.209923	-7.71177
-0.439096	-10.5504
6.2336	-16.3889
7.17035	-17.8283
3.86867	-9.87185
4.40405	-9.8356
2.40712	-10.7571
0.213355	-11.5167
4.15112	-9.83417
3.22969	-6.33451
8.26277	-2.49209
14.0862	1.97329
8.87489	-0.427938
4.81649	-1.56264
5.38839	1.98606
-0.868519	-8.3191
2.15205	-4.80122
2.98503	-2.26472
0.0179773	-1.67852
-1.07297	-8.63324
1.12611	-5.74432
-2.02148	-2.93165
-2.06776	-17.7402
-2.3609	-20.9465
-2.45877	-25.816
-0.643418	-23.5177
-4.16877	-15.22
-1.87254	-10.3409
0.122095	-4.34394
-1.58093	-5.05807
-8.25449	-7.00507
-1.88997	-10.2703
-7.96384	-4.51607
-6.7352	-3.43247
-2.12899	-5.71324
-2.61692	-3.05847
0.421992	3.05848
-3.41596	-3.84204
-8.01192	-11.9454
-10.1456	-8.48413
-9.59532	-9.83742
-10.7173	-8.81811
-11.5178	-5.79877
-6.8641	-12.4789
-5.43197	5.27898
-4.71234	-2.59529
-3.32397	1.44711
-11.4225	-2.55386
-2.96192	-5.77861
-5.4095	-13.8827
0.302412	-20.1013
3.70374	-22.0456
9.9484	-6.94023
10.3336	-17.0526
6.56127	-17.6692
6.41275	-11.3789
0.399365	-11.7612
1.76522	-9.31596
-0.0714974	-7.43161
-2.27813	-14.9781
-3.87523	-10.2189
-7.97008	-9.80479
-6.63538	-7.01415
-9.47901	-4.73503
-4.96429	-4.21669
1.58276	-5.70286
-0.091986	-7.3943
-17.3924	-7.86
-0.0679287	-3.6982
-9.41224	-20.4227
-8.05738	-17.1266
-8.02446	-17.9724
-10.8797	-14.0901
-9.68126	-9.60492
-7.50903	-8.74381
0.313186	-4.35135
5.07336	-6.27419
4.79288	-2.87098
4.25997	-6.70796
-0.224685	-7.88951
-2.41327	-8.84945
-3.84427	-16.9717
4.72715	-19.3011
16.074	-10.2088
4.27217	-24.5931
0.611793	-23.8478
1.96745	-26.8542
1.48737	-21.4955
2.14143	-19.8225
-0.398674	-8.26703
-6.46228	-4.33455
-6.30421	-7.5141
-7.6995	-6.85162
-10.4425	-12.5705
-14.9162	-10.7001
-8.34162	-7.99398
-4.41837	-12.7335
0.288576	-18.2954
3.74099	-1.51405
-0.64527	-9.48945
7.99209	-4.3195
5.9772	-9.11711
-5.89329	-11.0441
-3.1177	-13.7042
-0.73897	-19.2156
-0.214627	-21.1765
0.622409	-20.5514
0.3166	-26.962
1.555	-30.5868
-0.164045	-22.9188
-1.53939	-19.4496
-1.08029	-20.5477
4.13655	-19.2787
6.32221	-19.6632
5.70418	-20.8372
3.74751	-22.1575
1.63504	-18.7663
5.1809	-13.7368
2.67791	-12.2356
3.50821	-16.2808
-0.104791	-10.7876
7.06654	2.60441
-12.5265	-6.25469
-12.125	-9.19434
-11.0443	2.51467
-14.2392	0.469376
-17.2739	2.71098
-9.60493	-1.86951
-13.619	-7.80279
1.32074	-2.10276
6.7314	0.545489
-1.02869	-4.06727
-6.29461	-5.63339
-2.15999	-4.26046
-9.41588	-0.733785
-3.82396	-5.21156
-3.05683	-7.1207
1.53638	-4.84424
-1.99571	-4.75019
-2.07077	1.6065
-2.0586	0.88273
-0.58078	-3.60222
0.337179	3.17989
7.46901	5.94017
4.92619	7.00556
4.95898	7.21454
10.9928	-6.43268
2.44268	-1.4283
4.78633	-4.05169
-2.65406	-3.86306
5.81301	-2.78834
0.644775	-8.06854
0.587631	-1.71956
0.643022	-7.16803
3.70889	-3.1125
2.39883	-3.23886
-1.18243	-8.00496
3.57081	-6.51688
0.162977	-3.17127
-1.32256	-3.36594
14.4229	5.52204
8.73194	-10.545
2.19993	-14.3305
3.1651	-12.8792
5.41323	-13.6658
3.70677	-8.42284
5.51298	-14.9508
11.4474	-23.6742
9.419	-19.2585
10.0132	-21.6683
2.52277	-17.1744
1.93351	-16.099
4.30664	-11.3038
2.41903	-3.4853
-0.358832	-6.8945
-6.92735	-6.02701
-8.44908	-5.89651
-12.6509	-13.0008
-9.54393	-8.10525
-8.30559	-10.5682
-7.07364	-23.675
2.64502	-21.07
1.56623	-26.1907
1.7458	-27.5667
2.27434	-26.9145
0.790918	-26.2528
2.10481	-25.638
-0.103182	-25.9548
3.15554	-21.6876
4.44122	-17.216
3.8416	-17.2013
5.26312	-21.0869
2.93449	-18.5715
5.57203	-20.4598
3.59102	-21.6106
0.868264	-19.8917
-2.07508	-19.0059
-1.18693	-12.2673
-4.79551	-14.6345
-8.47895	-10.9169
2.27647	-14.1869
0.808299	-15.0411
5.59925	-8.71358
-7.42991	-9.82496
-6.07098	-3.91759
-5.1879	-16.3151
-2.86753	-18.2136
-3.74842	-17.5702
-4.0069	-13.8993
-2.8335	-11.699
-4.79912	-8.58051
-12.1693	-5.46276
-7.35862	-12.9818
4.40416	0.711666
-0.315532	-13.8452
-0.959984	-19.4144
-3.74791	-15.8454
-4.82844	-14.7392
-0.646459	-12.3995
1.83896	-23.1728
-2.21171	-24.936
-1.61038	-24.6436
4.50965	-23.8539
4.12956	-18.3099
6.74267	-6.1557
2.54693	-7.24177
2.81982	-14.4478
0.304704	-16.6665
-3.09639	-21.87
0.161801	-14.1998
-3.80215	-12.8192
-3.58631	-8.40685
-7.45433	-9.55803
2.42394	-14.0185
6.30793	-15.1227
3.13814	-13.314
6.0729	-13.6061
3.78985	-17.8862
5.02914	-13.452
4.1639	-18.0613
-0.649587	-16.3265
-5.01294	-19.5283
-9.22446	-17.741
-6.31642	-13.6904
-3.80597	-13.6371
2.264	-14.1713
6.5849	-15.9886
4.59106	-22.0707
2.6279	-12.5809
2.20236	-10.9919
3.7785	-11.9191
6.20496	-5.66417
7.98652	-0.469343
7.33406	-3.75395
4.91962	-6.01109
7.63348	-4.83754
-2.42796	2.03728
-10.0988	-8.19187
3.15742	-5.26309
-2.28131	-18.8061
-0.667422	-30.0932
4.33817	-29.516
1.49293	-32.1689
2.95038	-28.1422
2.50459	-18.805
10.4485	-8.4522
6.26416	-10.7654
1.16774	-11.8233
-3.16245	-10.2322
1.42898	-7.92972
-1.11881	-13.8556
0.743008	-1.3188
-4.44447	-15.0726
-3.46879	-12.8273
-0.0703804	-16.8964
-2.4178	-15.0376
-2.54457	-19.2603
-1.74054	-16.3487
-6.62535	-10.9675
-2.17097	-11.8286
-4.53439	-5.00062
-11.8264	-11.4415
-3.7152	-6.8442
-8.9874	-8.00096
-8.74364	-12.9009
-1.46394	-5.34309
-3.67612	-7.86125
-7.39674	-6.02673
-3.04608	-1.10524
-2.59807	0.119039
-10.6116	-8.19869
1.63925	-6.01414
7.65835	-10.1635
4.02097	-4.3898
13.2985	-12.6047
-3.46777	-13.1443
-7.64594	-12.9434
-11.0949	-11.5943
-12.5796	-5.91671
-16.3392	-2.71763
-14.4981	-9.27567
-11.1605	-9.81473
-9.5941	-10.956
-12.9953	-10.3537
-14.4313	-9.31453
-13.944	-4.36072
-6.38876	-1.24216
-4.54746	-3.49876
-7.01853	-1.21567
-6.89625	-5.6278
-5.62526	-1.30012
-3.92062	-1.38668
0.326013	-6.65388
-1.60612	-11.2902
-2.05826	-15.5371
0.940751	-3.41053
-2.42326	-4.18866
-7.25027	-8.07715
-1.84202	-1.54672
-8.88384	-9.33613
1.51136	-1.7043
-2.0568	-2.25892
-4.91524	-6.66763
-2.1496	-3.80819
-7.51147	-3.03402
-10.1298	-3.0714
-4.15832	-9.12957
-17.3813	-3.49476
-8.15367	-3.00097
-11.9163	-1.24555
-11.2267	-5.89276
-11.559	-6.81722
-10.2149	-8.59627
-6.61068	-1.49349
-5.88156	-3.40844
-9.30147	-4.40104
0.494388	0.195402
-5.60071	-0.911122
3.52087	-4.50567
-4.33142	-6.0492
-0.950026	-5.97511
-2.11498	-8.40324
-0.467142	-3.35345
-1.06304	0.944966
6.55454	1.52879
-3.20691	-0.949023
-1.56566	-5.3964
-6.40244	-2.66027
2.66872	-3.91429
1.67345	2.6095
1.39474	-3.31254
1.06586	-5.27509
1.28253	-2.1035
1.92253	0.373761
6.66333	-1.65055
2.60287	-9.6744
5.05153	-18.1185
2.83682	-4.89632
-2.41267	-7.46542
-4.08857	-9.38377
-5.78	-11.4438
-9.90323	-6.33293
-9.5285	-8.13976
-12.6188	-6.11132
-8.00419	-11.6877
-1.87958	-4.03887
0.935977	-3.40413
-3.90816	-9.31059
-0.814002	-1.58246
-4.88272	-2.09518
-4.87946	-4.1737
-3.51679	-1.66746
5.09496	-8.23141
-6.81871	-4.94886
-9.09126	-7.52536
-8.90529	-1.81509
-7.71292	-3.88019
-1.60325	-8.74036
-0.866279	-12.1125
1.67193	-10.7884
0.0246404	-11.9375
0.79946	-13.2731
-4.03778	-15.3718
0.241442	-13.0879
-4.25682	-15.5748
-3.27519	-10.8962
-5.57643	-9.21894
-3.43414	-8.13894
-3.99094	-14.2787
-6.48649	-7.81459
-9.31102	-2.36431
-3.86475	-11.0817
-10.9667	-5.24353
-9.6354	-9.81307
-11.6421	-7.10118
-9.85562	-10.0274
-8.04072	-13.4388
-6.41055	-12.4054
-0.542429	-1.95511
-10.6424	-4.05533
-16.8675	-1.39562
-15.1162	-4.66214
-5.68688	1.15322
-6.43184	-1.96826
-6.41433	-10.0597
-9.42759	-7.29527
-2.72219	-6.03358
-0.458938	-3.69804
-6.77658	-3.63691
7.30882	-2.62983
-3.26425	-15.8105
4.90736	-17.6069
3.42627	-21.3223
1.05375	-20.1255
1.62797	-23.5595
-4.05781	-21.6252
-6.85305	-14.5077
-7.9538	-19.3514
-8.76758	-11.7094
-7.06193	-17.555
-3.79709	-15.4921
-2.78259	-14.9092
-6.78382	-7.63194
-2.22497	-10.39
-3.32062	-10.8102
2.66842	-16.5373
-0.87786	-12.9276
1.79772	-10.1497
-2.13938	-7.6566
-7.61626	-7.62069
-8.91103	-7.31112
-9.75669	-7.46686
-12.1096	-4.58406
-6.08574	-9.96481
-12.3934	-8.54798
-12.0904	-11.6722
-14.86	-12.5099
-12.934	-17.4511
-16.6964	-14.1716
-9.97119	-16.8829
-9.16557	-16.7383
-15.7692	-25.7015
-14.8962	-12.6206
-9.11591	-7.41759
-6.63937	-7.77742
-0.0883542	-9.46452
4.06847	-13.8184
4.19281	-20.8408
3.73972	-15.2739
0.134025	-13.3921
-0.825924	-8.43144
-3.50742	-3.34078
0.338962	-14.8841
1.501	-20.6662
2.77092	-18.4376
4.36106	-18.6275
5.90923	-19.1038
-0.704375	-11.8136
0.226915	-11.4412
5.10081	-4.96794
2.81091	-0.278529
4.29158	-4.37917
0.753501	-5.92661
5.54565	5.66037
3.03733	0.1028
-2.81638	2.16436
-4.86618	0.0524524
1.44411	-6.02312
4.32881	-3.70259
4.30816	-5.82466
3.19057	-2.70413
2.28911	-6.69521
3.41049	-6.94978
4.45325	-2.3194
-3.22872	-5.08923
-0.586526	-9.0506
2.68575	-3.698
4.8437	1.5912
2.15854	-4.98054
5.37661	-6.08278
3.97471	-4.03557
1.33714	-2.67633
3.59809	1.4816
7.55112	-6.4015
4.32942	-6.14466
3.9364	-2.34874
5.55185	-3.21876
3.68236	-1.60892
-6.73451	-15.4576
-4.07957	-5.14652
2.8575	1.44478
-3.07498	-7.36752
-11.3049	-6.98012
-10.195	-7.79081
-12.0322	-10.2213
-9.13791	-10.8085
-9.47175	-14.0461
-7.54445	-9.2115
-6.3812	-11.3209
4.96883	-13.2721
7.79151	-16.2826
6.05355	-17.9901
4.02349	-17.1217
4.63404	-21.2855
4.77304	-17.4431
4.47743	-16.0535
-2.11768	-13.3073
-6.63154	-14.8183
-5.97636	-11.7214
-1.95705	-17.013
-5.25235	-16.1398
-6.72982	-14.0414
-6.27857	-11.5764
-5.25253	-8.53182
-5.67351	-7.68496
-7.8179	-7.8373
-9.30731	-7.67908
-11.4602	-7.75578
-3.33364	-3.42044
0.864559	-8.94
-2.43073	-2.37327
-2.35672	-11.8136
-4.47413	-13.5292
-4.98103	-8.08753
-4.70656	-8.52856
-6.37455	-11.4812
-1.55778	-7.31555
-1.14396	-3.15716
-4.77801	-12.1002
2.37974	-19.7247
-5.47985	-11.6553
-5.04132	-17.0516
-6.41806	-10.0432
-4.64046	-10.0712
-5.21463	-7.36283
-4.16431	-10.4232
-0.0917991	-10.0825
-0.996979	-9.20793
-2.31782	-7.6843
-8.4178	-8.89171
-11.6412	-9.09544
-1.58497	-5.83427
-2.55061	-8.46178
-10.5637	-11.13
-8.57537	-7.54675
-4.65262	-3.31652
-3.85529	-7.83175
-6.87965	-17.942
-11.2747	-18.1583
0.487724	-7.73262
-0.629564	-11.8094
9.82121	-13.7708
0.725483	-26.7297
0.935237	-17.8084
2.09057	-23.441
5.90158	-22.1353
5.14342	-21.0407
4.09357	-21.2778
2.65784	-14.945
1.99656	-14.2425
2.38155	-20.5751
1.0448	-16.5877
-1.96682	-13.4565
-4.56615	-16.3228
-0.61082	-14.8926
-3.2493	-18.4825
1.31822	-11.5485
-2.76408	-9.56142
-5.34217	-6.44937
-11.4702	-10.9512
-10.4378	-7.2195
-8.63644	-7.80121
-4.38119	-5.02672
-10.0955	-10.7684
-3.29291	-7.27408
7.55734	-4.91501
3.16539	-17.575
-3.25028	-20.3485
-2.96262	-15.0732
-4.34525	-14.9852
-5.51766	-13.5968
-2.18974	-12.633
-12.5837	-4.82026
-7.83071	-2.42204
-6.10038	-6.03681
-4.3844	-6.12526
1.11946	-10.0373
-3.66018	-10.6135
-2.2358	-5.04138
2.69872	-7.48962
-1.23854	-11.569
-0.37392	-11.5598
-3.32381	-14.8648
3.92873	0.303997
-1.21243	-4.39303
5.66292	-9.45963
-8.68045	-8.11017
-7.4871	-8.71579
-0.928463	-8.00314
-2.8254	-9.29258
-4.82893	-6.90357
-3.73656	-8.4859
-0.348472	-8.74525
0.164234	-13.1086
-5.16877	-5.63278
-1.14659	-7.68913
-6.06711	-1.18689
-3.1373	-10.6775
1.96415	-24.5318
0.117351	-25.4754
-0.486826	-27.1599
-1.7561	-18.2644
-5.9078	-20.2218
-5.84751	-18.7878
2.79996	-19.9789
0.766966	-17.0298
6.25269	-5.6518
-0.956509	-2.50784
1.28872	-0.772093
0.927894	-1.61148
2.40716	-5.8615
3.76256	-7.22152
1.27658	-8.41356
-1.10063	-9.09883
2.34751	-6.71395
5.58675	-5.3904
1.58268	-11.1186
-7.57946	-15.2729
-8.53858	-12.4232
-6.82298	-10.4929
-4.43184	-8.30628
-3.56323	-12.7011
5.29381	-8.43426
-5.85697	-4.95702
3.56762	-8.71926
1.89016	-3.21829
5.90475	-3.81856
2.58153	1.17523
-0.0894527	-0.638829
-2.16175	-3.66538
3.80795	-1.65689
-1.01433	-16.1623
5.22971	-4.77044
0.415262	-1.39802
-0.850654	-6.63952
1.39144	-8.16881
4.64717	2.94702
8.19034	2.82485
1.26152	-7.87756
-0.19581	-14.9789
7.60905	-8.16763
11.835	-8.78645
-1.58504	-16.7311
2.25202	-20.2456
1.45927	-20.8588
4.61897	-25.9746
10.7541	-25.0862
4.44173	-14.2658
8.26939	-12.6309
4.47525	-5.84585
4.92407	-11.1198
-3.32278	-12.3703
1.5485	-15.0852
6.02418	-22.4019
-3.46829	-27.0277
-5.4315	-22.0576
-4.40114	-25.9731
1.43107	-15.5992
1.23754	-7.6783
1.00182	-16.6558
4.98996	-9.03629
-0.946308	-10.5538
0.540022	-5.61367
-1.43637	-7.12886
-0.242983	-16.4305
-3.14345	-18.7031
-2.20151	-20.8908
-2.09767	-16.6472
-1.84259	-15.786
-3.1363	-13.7483
-1.91352	-17.3333
-2.27001	-13.0095
-1.39621	-5.96973
6.74854	-1.55705
-0.115067	-6.7793
-2.06179	-1.68692
8.63402	-8.03489
2.58012	-17.4398
1.74237	-14.0709
-0.679219	-9.70295
-0.534257	-14.128
-6.43797	-12.6627
-4.48374	-14.4791
-2.26555	-14.9835
0.852087	-12.2778
0.672174	-12.9496
0.400871	-11.265
0.0762593	-11.5172
0.329891	-11.2816
-2.0788	-13.2998
-2.20513	-5.60387
4.6458	-6.95191
0.446602	1.96153
-6.04409	-1.46344
-2.72491	-6.13349
-1.52804	-0.739947
-6.79971	-12.4896
-5.11882	-14.5649
3.30426	-4.67477
5.01901	-18.2622
3.49643	-28.2363
1.33116	-24.4648
0.568862	-29.2008
1.19054	-25.1354
0.368438	-30.9712
2.83784	-27.4515
1.3194	-31.4349
1.84895	-27.5396
0.700736	-30.4118
0.0381978	-32.4031
-0.909648	-23.9499
-1.17919	-26.5379
-0.6112	-22.9927
-1.47931	-19.8782
-1.35702	-20.299
2.03889	-11.7427
9.7907	-21.8835
8.54171	-19.007
6.23756	-19.0616
7.44091	-16.8654
7.0906	-20.2105
7.59592	-15.5575
9.67774	-19.7986
8.57353	-16.2553
9.11069	-19.3225
5.20894	-16.8023
-0.996887	-16.6177
0.346599	-18.0441
-1.37678	-15.4442
-0.533106	-16.7304
-3.68607	-13.3429
-3.46835	-13.3522
-0.967696	-13.6568
-3.80905	-0.14034
2.15222	3.76972
4.07685	-5.11368
2.14165	-9.39874
5.91769	-14.7904
5.42649	-21.9145
4.87803	-23.4242
5.22656	-25.4639
3.53183	-16.7406
-4.65789	-7.74002
-3.25763	-9.62134
-2.71709	-11.3092
-2.4105	-16.2638
-7.71728	-9.16501
-11.3067	-10.6172
-11.8595	-8.24993
-12.2421	-11.1142
-12.9553	-10.4894
-11.732	-11.2713
-9.81422	-9.71707
-10.1287	-6.90901
-6.24697	-5.88939
-7.01355	-7.14641
-6.65184	-9.8947
-8.55946	-13.0579
-7.95733	-11.1161
-9.00009	-10.7434
-8.18612	-9.72889
-5.47812	-11.4633
-7.20461	-10.4118
-5.78428	-8.09586
-5.20391	-10.3417
-4.55078	-6.45264
-8.39935	-6.31457
-8.04671	1.62793
-4.54993	-5.20314
-3.76742	-8.47463
-0.934965	-14.012
-2.30385	-7.22817
5.86756	-4.32355
-3.37909	-10.328
-1.99715	-5.95509
-1.3524	-5.78581
-3.25368	-3.91813
-1.16463	-3.71773
-0.941893	-4.43624
-0.889672	-4.29359
1.9056	-1.5769
4.84402	-2.45238
11.7902	-2.92078
8.11545	0.703048
0.547299	1.83814
4.40811	-7.40215
-5.00909	-10.6915
-9.66111	-0.996701
-3.42722	-20.5326
-3.51967	-25.5206
-1.76653	-19.2062
0.441486	-14.0419
4.10358	-13.8414
5.34037	-17.7442
2.44672	-15.365
4.12701	-14.6152
0.934608	-11.7881
2.80091	-7.51536
-0.536162	-11.7998
0.634135	-2.53703
-5.22716	-1.39562
-6.92032	-5.4063
-3.67959	-2.1431
-0.561078	-4.20111
0.0613315	-2.47269
-1.25055	1.57135
-1.88964	-5.17042
-10.35	-11.9921
0.317333	-15.6616
-3.36044	-18.5804
-2.71673	-5.10259
-11.229	-8.19858
-4.74352	-8.49468
-3.09525	-19.3754
-5.07748	-20.4409
-7.19052	-18.0897
3.3732	-17.0311
-2.92599	-9.36798
-9.3815	-4.83946
-9.51594	-1.79806
-9.86281	-10.7699
-13.6195	-2.7457
-13.9513	-11.6817
-10.3901	-10.2963
-6.12244	-14.2679
-4.57853	-9.28528
2.56121	-0.561084
-1.8556	-13.6223
-1.62081	-8.08899
1.66504	-8.84624
-0.0540783	-7.81327
-0.215668	-8.62701
5.33841	-2.44394
3.39782	-6.29315
2.20164	-15.6653
9.66134	-8.11985
4.93234	-7.08225
9.16641	-19.6898
1.60649	-16.2342
2.89667	-9.50532
1.99608	-6.84441
-0.00659243	-6.24974
-0.268107	-11.942
-1.8677	-6.86367
6.09106	-1.34608
12.4988	0.321237
10.4643	1.76975
-14.5731	-8.71267
-7.74613	3.7734
-7.60293	1.14566
-13.6858	-8.44752
-12.41	4.00894
-10.844	-7.59187
-14.464	-6.83101
-7.16381	-4.78641
-8.30215	-6.97181
-4.99195	-3.41228
-2.70145	-9.07224
-1.96223	-4.09105
1.3133	-2.08763
5.00459	1.11044
0.0855355	-1.83075
4.68493	2.08099
-2.74064	-5.16453
-2.66193	-2.84425
0.515733	-8.97912
5.51144	-2.33261
3.21904	-7.05492
-0.793695	-11.448
-3.64895	-7.77359
5.52669	-11.464
-2.92188	-5.01197
0.173628	-7.65615
3.8054	-1.36576
2.71774	-3.34229
-1.30056	-5.27102
3.08397	-1.67323
5.05928	-16.6606
4.21118	-7.08457
-3.55838	-11.0696
